predicted_category,confidence,raw_response,tokens_used,model_used,timestamp,status,concatenated_product,true_category,exact_match,partial_match,prompt_name
skin/global-anti-aging/seruns,unknown,Category: skin/global-anti-aging/seruns,4220,gpt-4o-mini-2024-07-18,2025-08-05T08:53:07.964088,success,"Lierac-Radiance Protocol the Concentrated Serum 30mL + Sachets 14x0.2g-Reveal brighter, smoother, and revitalized skin with Lierac Radiance Protocol the Concentrated Serum â a 20% pure Vitamin C treatment that boosts radiance and visibly reduces signs of fatigue and aging.Visible improvements in tone, texture, and luminosity within just one month!Key Benefits:Instantly boosts radiance and luminosity;Visibly reduces wrinkles and fine lines;Evens out skin tone and improves texture;Protects against oxidative stress;Stimulates collagen production for firmer skin;91% natural-origin ingredients;Dermatologically tested and vegan;Ideal for all skin types, especially dull, tired, or lackluster skin.Active Ingredients:Pure Vitamin C: 100% natural origin, this potent antioxidant brightens, reduces signs of aging, and boosts collagen synthesis.Niacinamide: regulates pigmentation, improves skin tone, and strengthens the skin barrier.Vitamin E: neutralizes free radicals and maintains a radiant, even complexion.Lierac Radiance Protocol the Concentrated Serum is your long-term radiance solution. Featuring a potent 20% concentration of pure vitamin C, this advanced formula revitalizes dull skin, smooths fine lines, and enhances your natural glow.",skin/dark-spots/seruns,False,True,prompt_01
health-care/first-aid,unknown,Category: health-care/first-aid,4030,gpt-4o-mini-2024-07-18,2025-08-05T08:53:08.964805,success,"GUM-Aftaclear Gel for Canker Sores -Aftaclear gel for thrush - rapid pain relief from the first application!   Quick and long lasting relief!   Prevents recurrence and/or progression of canker sores and other lesions without causing pain, insensitivity, or dry mouth.  No alcohol on composition.  Suitable for adults and children from 2 years.",health-care/oral-health/specific-care,False,True,prompt_01
fragrance,unknown,Category: fragrance,4170,gpt-4o-mini-2024-07-18,2025-08-05T08:53:09.965327,success,"Dior-Miss Dior Parfum-Dior Miss Dior Parfum is a bold and radiant reinvention of the original icon â an intense floral chypre fragrance crafted for the modern woman.Where heritage meets daring youth!What is the story of the Miss Dior perfume?Dior reimagines its legendary Miss Dior fragrance with Miss Dior Parfum, a powerful expression of femininity by Francis Kurkdjian. Inspired by the original 1947 scent. The iconic bottle features the timeless Miss Dior houndstooth in luminous pink and a silver âpoignardâ bow woven from Lurex, elevating elegance to couture level.Fragrance Features:Intense floral chypre with ambery woods;Composed by Francis Kurkdjian;Signature Miss Dior bow and houndstooth design;A bold reinterpretation of a classic.Fragrance Composition:This fragrance opens with the captivating allure of Rare Jasmine, creating a luminous and delicate introduction. At the heart, juicy Mandarin adds a burst of freshness and brightness. The scent settles into warm Ambery Woods, leaving a sensual and lasting impression.",fragrance/women,False,True,prompt_01
sun-tan/after-sun,unknown,Category: sun-tan/after-sun,4179,gpt-4o-mini-2024-07-18,2025-08-05T08:53:10.965941,success,"La Roche Posay-Anthelios Post-UV After-Sun-Discover the ultimate relief for sun-exposed, sensitive skin with La Roche-Posay Anthelios Post-UV Lotion After-Sun. Dermatologist-recommended for its soothing and reparative properties.Quench Your Skinâs Thirst After Sun Exposure!Key Benefits:Soothes: Formulated with panthenol, glycerin, and La Roche-Posay thermal spring water to alleviate heat sensations and discomfort.Repairs: Helps restore skinâs moisture and repair dryness.Strengthens: Reinforces the skin barrier with 99% natural-origin ingredients.Active Ingredients:La Roche-Posay thermal spring water: Soothes and calms the skin.Glycerin: Provides deep nourishment.Panthenol: Aids in skin repair.La Roche-Posay Anthelios Post-UV Lotion After-Sun is an essential addition to your beauty routine, offering unparalleled relief and care for sun-exposed skin. Experience immediate soothing, deep hydration, and enhanced skin barrier strength, ensuring your skin feels revitalized and comfortable after every sun-filled day.",sun-tan/after-sun,True,True,prompt_01
skin/cleansers-tonners/oily-hair,unknown,Category: skin/cleansers-tonners/oily-hair,4192,gpt-4o-mini-2024-07-18,2025-08-05T08:53:11.966735,success,"SKIN1004-Madagascar Centella Light Cleansing Oil-Introducing the Madagascar Centella Light Cleansing Oil - a luxurious, oil-based cleanser that effortlessly removes makeup, dirt, oils, and sunscreen, all without irritating the delicate eye area. Infused with Centella Asiatica</i> extract and four botanical oils - sunflower, bergamot, olive, and jojoba - this cleanser reduces sebum production and blackheads, leaving your skin feeling silky soft, and deeply moisturized.This exceptional product is the perfect first step in a double-cleansing routine. As it emulsifies into a milky texture when mixed with water, it makes for an easy and efficient process that removes even the heaviest of makeup in one sweep. With the ""like-dissolves-like"" concept, it deeply cleanses oily and acne-prone skin, dissolving impurities while keeping the skin hydrated and nourished.Treat yourself to a radiant and healthy complexion today!Enriched with an impressive 10,000ppm of pure Madagascar Centella extract, this product is the ultimate solution for soothing irritated skin and strengthening the skin barrier, empowering your skin's natural power to revitalize.",skin/cleansers-tonners/normal-skin,False,True,prompt_01
skin/cleansers-tonners/normal-skin,unknown,Category: skin/cleansers-tonners/normal-skin,4040,gpt-4o-mini-2024-07-18,2025-08-05T08:53:12.967180,success,"Holika Holika-Pig Nose Clear Blackhead Deep Cleansing Oil Balm-Remove excess oil, impurities and dead cells with Pig Nose Clear Blackhead Deep Cleansing Oil Balm.   Hypoallergenic deep cleansing oil that helps gently remove blackheads.   Its formula contains pink clay to remove unwanted shine and aloe vera to soothe and moisturize.  Balm format that melts with body temperature while being spread and massaged.",skin/targeted-correction/oiliness-acne-pores,False,True,prompt_01
hair/anti-dandruff/shampoo,unknown,Category: hair/anti-dandruff/shampoo,4038,gpt-4o-mini-2024-07-18,2025-08-05T08:53:13.967654,success,"Cystiphane-Anti-Dandruff Intensive Ds Shampoo -Anti-Dandruff Intensive DS Shampoo effectively combats severe dandruff combined with an itchy scalp. With exclusive antifungal complex,eliminates dandruff, prevents dandruff reappearing and improves the health of the scalp&rsquo;s natural fungal balance.   Soothes irritation and itching.   Helps prevent Malassezia yeast proliferation, the main cause of dandruff.",hair/anti-dandruff/shampoo,True,True,prompt_01
health-care/veterinary-products/hygiene,unknown,Category: health-care/veterinary-products/hygiene,4046,gpt-4o-mini-2024-07-18,2025-08-05T08:53:14.968215,success,"Men for San-Urination Attractant for Cats and Dogs -Urination attractant for cats and dogs, a product to educate cats and dogs to urinate on the correct place.   Educate animals to urinate on specific places!   Very useful in the first months of life and during the first vaccination process.  Benefits:   	Very inviting aroma 	Urinate in the right place 	Non-toxic 	No spots 	Colorless",health-care/veterinary-products,False,True,prompt_01
mom-baby/first-years/hygiene-moisturization,unknown,Category: mom-baby/first-years/hygiene-moisturization,4085,gpt-4o-mini-2024-07-18,2025-08-05T08:53:15.968927,success,"Klorane-Petit JÃºnior Shower Gel Hair & Body Pear -  For a fun bath with asweetand appetizing perfume, Klorane offers thePetit Junior.  The pear aroma, will invade the senses of your children and you won t even need the call them to bath time!   So sweet! So fresh! Hmmm ... Delicious!   The sweetness of the pear scent combined with the cotton seeds smilkto 2%, nourishes, moisturizes and protects the skin.  Vitamin B5 protects the skin and strengthens the hair, making it easier to untangle due to lipoproteins.",mom-baby/first-years/hygiene-moisturization,True,True,prompt_01
skin/masks-exfoliators/moisturizing-masks,unknown,Category: skin/masks-exfoliators/moisturizing-masks,4070,gpt-4o-mini-2024-07-18,2025-08-05T08:53:16.969459,success,"Mizon-Joyful Time Essence Mask Snail-Joyful Time Essence Mask Snail is a mask infused with snail extract, known for its regenerative and healing properties.Balances sensitive skin, promotes cellular renewal, and improves texture while minimizing blemishes and scars!Centella asiatica and allantoin extracts soothe, soften, and protect the skin. Collagen provides anti-aging benefits, while hyaluronic acid, betaine, and propanediol moisturize and condition the skin.Experience stronger, protected, and firmer skin in just 10 minutes!",skin/masks-exfoliators/tissue-masks,False,True,prompt_01
skin/makeup-removers,unknown,Category: skin/makeup-removers,4109,gpt-4o-mini-2024-07-18,2025-08-05T08:53:17.970162,success,"Roc-Multi-Action Milk Make-Up Remover-Gently cleanse, tone, and hydrate in one step with Roc Multi-Action Milk Make-Up Removerâperfect even for sensitive skin.Remove. Refresh. Rehydrate.Key Benefits:Removes even waterproof makeupTones and refreshes skin instantlyProvides 24-hour hydrationLightweight, non-greasy textureSuitable for all skin types, including sensitiveRoc Multi-Action Milk Make-Up Remover offers a complete skincare ritual in one simple step. Its gentle, milky formula effortlessly removes makeup while toning and deeply hydrating the skin. Designed for all skin types, it leaves skin clean, soft, and balancedâno rinsing, no irritation, just radiant results. A must-have for effortless, effective daily cleansing.",skin/cleansers-tonners/dry-skin,False,True,prompt_01
fragrance,unknown,Category: fragrance,4269,gpt-4o-mini-2024-07-18,2025-08-05T08:53:18.970569,success,"Bois 1920-Fiori e Spezie Home Fragrance-Discover Bois 1920 Fiori e Spezie Home Fragrance Diffuser with Sticks â a luxurious home fragrance blending jasmine and nutmeg to transform your space into an elegant floral retreat.Where flowers bloom and spices whisper!What is the story of Bois 1920 Fiori e Spezie Home Fragrance Diffuser with Sticks?Bois 1920 presents Fiori e Spezie, a home fragrance born from the passion for artisanal scents. Inspired by Italian gardens at dusk, this perfume marries the floral grace of jasmine with the warm intrigue of nutmeg, crafting an atmosphere both seductive and sophisticated.Fragrance Features:Elegant blend of jasmine and nutmegFloral-spicy scent profileLong-lasting home fragranceRefined, luxurious ambianceIdeal for living rooms and bedroomsFragrance Composition:The fragrance opens with a vibrant blend of top notes, where the fresh zest of lime meets the warm, aromatic spice of cardamom and nutmeg. This lively introduction immediately awakens the senses and sets the tone for the scentâs inviting complexity. As the fragrance unfolds, the heart reveals a rich floral-spicy accord. The elegance of jasmine blooms at the center, softened and deepened by the comforting warmth of cinnamon and the bold character of cloves. This middle layer adds both depth and sensuality, creating a truly captivating experience. Finally, the base notes linger with a soft, enveloping warmth. Creamy vanilla blends seamlessly with a foundation of spicy woods and musk, leaving a lasting impression of sophistication, warmth, and quiet allure.",fragrance,True,True,prompt_01
sun-tan/body/normal-skin,unknown,Category: sun-tan/body/normal-skin,4031,gpt-4o-mini-2024-07-18,2025-08-05T08:53:19.971964,success,"Nuxe-Sun Light Fluid Sunscreen-Nuxe Sun light fluid, provides a sense of freshness and lasting comfort!   Protect your body, protect your tan!   This light sunscreen consists of water and sun flowers andoffers protection against cellular aging!  Ideal for normal to combination skin.  Prevents the appearance of spots on the body and doesn t stain!  Non comedogenic.",sun-tan/face/normal-skin,False,True,prompt_01
