predicted_category,confidence,raw_response,tokens_used,model_used,timestamp,status,concatenated_product,true_category,exact_match,partial_match,prompt_name
mom-baby/after-birth/breast-pumps,unknown,mom-baby/after-birth/breast-pumps,4695,gpt-4o-mini-2024-07-18,2025-08-06T12:20:42.874942,success,"MomCozy-M9 Mobile Flow Breast Pump-Discover Momcozy M9 Mobile Flowâ¢ Hands-Free Breast Pumpâdesigned for modern moms seeking efficiency, comfort, and freedom.âPump Smarter, Live Freer!âKey Benefits:Powerful Suction: 3rd-gen motor with up to -300mmHg for efficient milk extraction.Customizable Comfort: 15 suction levels and 3 modes via the Momcozy app.Enhanced Fit: DoubleFitâ¢ flange ensures a snug, leak-resistant seal.Extended Battery Life: 1800mAh battery supports up to 6 sessions per charge.Quiet Operation: Less than 48dB for discreet pumping.Smart Features: Real-time tracking, personalized alerts, and overflow reminders through the app.Momcozy M9 Mobile Flowâ¢ Hands-Free Breast Pump revolutionizes the pumping experience with its blend of power, personalization, and portability. Its app integration offers real-time control and monitoring, while the ergonomic design ensures comfort during use. Ideal for multitasking moms, this pump delivers efficiency without compromising on convenience.",mom-baby/after-birth/breast-pumps,True,True,prompt_HCP
hair/shampoo/hair-loss,unknown,hair/shampoo/hair-loss,4616,gpt-4o-mini-2024-07-18,2025-08-06T12:20:44.557758,success,"Aromatica-Rosemary Scalp Scaling Shampoo-Rosemary Scalp Scaling Shampoo helps stabilize the scalp!Provide a refreshing feeling!Offers a range of benefits, including root enhancement, dead cell removal, rejuvenation, and anti-hair loss properties.Rosemary is a key ingredient that effectively removes stubborn dead cells from the scalp while providing a gentle warming sensation, also contains probiotics and caffeine, which help to restore the natural balance of the scalp. Biotin, panthenol, and amino acid provide essential nutrients to the hair roots, promoting healthier roots and ends.Additionally, the formula includes salicylic acid which effectively penetrates the scalp and serves as an exfoliant, leaving hair feeling clean and refreshed.With sulfate and silicone-free formula, it's gentle enough to use regularly without causing any irritation.<br>",hair/hair-loss/shampoo,False,True,prompt_HCP
hair/masks,unknown,hair/masks,4601,gpt-4o-mini-2024-07-18,2025-08-06T12:20:46.556992,success,"Kerastase-Discipline OlÃ©o Relax Mask Voluminous and Unruly Hair -Control the volume from your hair, even in the wettest climates!  The Discipline fluidealiste without sulfates maskallows to tame the mostrebelious hair..   Anti-humidity action that slows down the development of frizz, helps to avoid loss of softness from the fiber and prevents the unkempt effect.   Its formulation contains:   	Morpho-Huiles complex, which includes Shorea butter (deep repair) virgin coconut oil (waterproofing), rosehip oil (protective), Inca peanut oil (illuminating); 	Cationic Polymers, which soften the hair and facilitates the hairstyle.",hair/hair-mask/dry-to-very-dry-hair,False,True,prompt_HCP
body/feet,unknown,body/feet,4562,gpt-4o-mini-2024-07-18,2025-08-06T12:20:48.417505,success,"Salvelox-Protected Feet Soles of the Feet Protector-Protected Feet Soles of the Feet Protector is a plantar protector made from elastic fabric, offering suitable protection and pain relief for the forefoot.Relief from discomfort and protection against potential foot issues in the forefoot area!Specifically designed to prevent the formation of calluses, this protector provides a comfortable and supportive layer for the soles of the feet.Its elastic fabric construction ensures flexibility and a secure fit, offering users relief from discomfort and protection against potential foot issues in the forefoot area.",body/feet,True,True,prompt_HCP
skin/masks-exfoliators,unknown,skin/masks-exfoliators,4603,gpt-4o-mini-2024-07-18,2025-08-06T12:20:49.418112,success,"Holika Holika-After Mask Sheet After Taking a Trip-After Mask Sheet After Taking A Trip is specially designed to alleviate puffiness and rejuvenate the skin after experiencing the effects of jet lag or other negative events.Brightens the skin and improves overall appearance!Contains carefully selected fruit extracts to provide a nourishing and pampering treatment for the skin. This mask not only enhances radiance but also relieves tension and detoxifies congested areas.With the help of powerful antioxidants from Orange Peel Extract, it brightens the skin and improves overall appearance. Within just 15 minutes, this illuminating mask leaves the skin feeling soft, smooth, and radiant, making it perfect for after a long day of travel or anytime the skin needs extra care.",skin/masks-exfoliators/tissue-masks,False,True,prompt_HCP
skin/moisturisers/dryness,unknown,skin/moisturisers/dryness,4673,gpt-4o-mini-2024-07-18,2025-08-06T12:20:51.570020,success,"The Saem-Care Plus Manuka Honey Cream-Experience the luxurious hydration of The Saem Care Plus Manuka Honey Cream. With its high-gloss oil gel texture and nourishing Manuka Honey, this cream leaves skin radiant and moisturized without stickiness. Infused with a food complex for added skin health, it doubles as a sleeping pack, replenishing vitality overnight.Unleash the power of nature for radiant skin!Key Benefits:Intense moisturization for ultra-dry skin;High-gloss oil gel texture for deep nourishment;Infused with Manuka Honey for hydration;Doubles as a sleeping pack for overnight revitalization.Active Ingredients:Manuka HoneyFood complex (ginger, omija, chestnut bark, etc.)Indulge in the richness of Manuka Honey and the nourishing food complex, leaving your skin deeply moisturized and radiant. Its unique oil gel texture absorbs without stickiness, turning your skin into a glowing masterpiece. Use The Saem Care Plus Manuka Honey Cream as a sleeping pack to wake up to revitalized, vibrant skin every morning.",skin/dehydration/specific-moisturizers,False,True,prompt_HCP
sun-tan/face/sensitive-intolerant-skin,unknown,sun-tan/face/sensitive-intolerant-skin,4618,gpt-4o-mini-2024-07-18,2025-08-06T12:20:53.364230,success,"La Roche Posay-Anthelios Ultra UVmune 400-TheAnthelios Ultra UVmune 400 SPF50+ is a revolutionary photoprotector, as it has been tested specifically on individuals with eyes sensitive to this type of product, as well as in contact lens wearers!   Adapted for the most sensitive eyes, so you can enjoy good sun protection!   This is made possiblethanks to its minimalist formula (even without preservatives), which also has antioxidant action and high water resistance.  Innovative formula with MEXORYL 400 and NETLOCK TECHNOLOGY that protect the skin from long-spectrum UVA rays that cause cell aging, its antioxidant effect protects against IV-A rays.  With an invisible texture and ultra-longand very high UVB and UVA protection.",sun-tan/face/normal-skin,False,True,prompt_HCP
mom-baby/first-years/feeding-accessories,unknown,mom-baby/first-years/feeding-accessories,4654,gpt-4o-mini-2024-07-18,2025-08-06T12:20:55.187533,success,"Nutriben-Porridge 8 Cereals Honey Maria Wafer-Introduce your baby to NutribÃ©n Porridge 8 Cereals with Honey Maria Waferâa flavorful, nutrient-rich start to diversified eating from 6 months.Taste the goodness of tradition and nutrition!Key Benefits:Enriched with essential vitamins and minerals for healthy growth.Combines 8 cereals with Maria wafer and honey for a delicious flavor.Free from palm oil and GMOs for natural, wholesome nutrition.Aids in gluten introduction with easy-to-digest grains.Quick-dissolving formula for effortless preparation.Crafted with 50 years of expertise, NutribÃ©n Porridge 8 Cereals Honey Maria Wafer offers a perfect blend of taste and nutrition. Its thermal hydrolysis process preserves natural flavors while keeping sugars low, making it a must-have addition to your babyâs feeding journey. Trust NutribÃ©n for a flavorful start!",mom-baby/first-years/feeding-accessories,True,True,prompt_HCP
skin/imperfections-acne,unknown,skin/imperfections-acne,4894,gpt-4o-mini-2024-07-18,2025-08-06T12:21:18.093551,success,"The Creme Shop-What Acne? Spot Treatment    -What Acne? Spot Treatment helps heal and prevent acne-related skin blemishes.   Helps fade and prevent blemishes, and soothes sensitive skin!   Tranexamic acid helps to alleviate hyperpigmentation spots and decrease the appearance of scarring.  This acid is an active recently introduced in the cosmetic sector for its action in combating and preventing hyperpigmentation. It has shown amazing results!  Pr&oacute;polis helps to attenuate and prevent spots.  Cica reduces inflammation and soothes sensitive skin.    <div> <img alt="""" src=""https://cdn.shopify.com/s/files/1/0930/8720/files/TCS_Icons_Cruelty-Free_480x480.png?v=1609397291"" style=""border:0px; box-sizing:inherit; height:39px; margin:0px; max-width:100%; width:21px"" /> Cruelty-Free   <img alt="""" src=""https://cdn.shopify.com/s/files/1/0930/8720/files/TCS_Icons_Paraben-Free_480x480.png?v=1609397352"" style=""border:0px; box-sizing:inherit; height:29px; margin:0px; max-width:100%; width:23px"" /> Paraben-Free   <img alt="""" src=""https://cdn.shopify.com/s/files/1/0930/8720/files/TCS_Icons_Sulfate-Free_480x480.png?v=1609397361"" style=""border:0px; box-sizing:inherit; height:29px; margin:0px; max-width:100%; width:27px"" /> Sulfate-Free   <img alt="""" src=""https://cdn.shopify.com/s/files/1/0930/8720/files/K_Flag-01_480x480.png?v=1609434736"" style=""border:0px; box-sizing:inherit; height:33px; margin:0px; max-width:100%; width:33px"" /> Made in Korea </div>",skin/oiliness-acne-pores/targeted-correction,False,True,prompt_HCP
body/atopic-dermatitis/specific-care,unknown,body/atopic-dermatitis/specific-care,4682,gpt-4o-mini-2024-07-18,2025-08-06T12:21:19.813208,success,"CeraVe-Smoothing Cream Salicylic Acid -The skin grain is refined, and it stays hydrated for longer!  The Smoothing cream with salicylic acid from CeraVe allies exfoliating, humectant and emollient ingredient; eliminating dead skin cells whilereinforcing the skin barrier.   A rich and enveloping texture that leaves no residue, and it s suitable for body and face!   The10% urea joinssalicylic ccid, both with exfoliating action, for a moisturizing Exfoliation.  This cream protects the skin barrier thanks to theexclusive multivesicular emulsion technology (EMV), which consists in a system of concentric vesicles, whose aqueous phases contain glycerin and hyaluronic acid, while the oily phases carry ceramides, cholesterol, fitosfingosina and fatty acids. This way, the activeingredientsare slowly released, restoring the skin barrier function in animmediatebut continuedmanner.  Ideal for skin with psoriasis, eczema or keratosis pilaris.  Non-comedogenic and without perfume.",body/dehydration/moisturizers,False,True,prompt_HCP
body/moisturisers,unknown,body/moisturisers,4578,gpt-4o-mini-2024-07-18,2025-08-06T12:21:21.473107,success,"Benamor-BenamÃ´r JacarandÃ¡ Perfumed Soap -Benam&ocirc;r jacarand&aacute; perfumed soap  The Jacaranda is an emblematic tree of Lisbon that covers the city with its electric lilac flowers during the spring.  A true spectacle of color and perfume!   Let yourself be carried away by the unique and delicate perfume of the Jacaranda and let yourself go on an unforgettable trip!   Enriched with aloe vera and shea butter, this satin soap deeply nourishes the skin, leaving them irresistibly perfumed ... 100% Portuguese!",body/bath-shower/dryness-dehydration,False,True,prompt_HCP
skin/oiliness-acne-pores/seruns,unknown,skin/oiliness-acne-pores/seruns,4611,gpt-4o-mini-2024-07-18,2025-08-06T12:21:23.191241,success,"Institut Esthederm-Intensive Propolis Zinc Purifying Lotion for Acneic Skin -Yourantiseptic and purifying care, which is capable of providing a deep cleansing for the skin; and minimize the development of pimples!  The Intensive propoliszincpurifying lotion for acneic skin possesses anunclogging, soothing and regeneratingaction.   Refines the skingrain while cleansing and minimizing the pores appearance!   Its formulation combines the powerful antiseptic action from propolis extract and zinc gluconate to the chemical and gradual  exfoliation provided by the combination of salicylic and ferulic acids.  With an aqueous, refreshing and highly penetrating texture without oily feeling!  For face, neck and neckline!",skin/cleansers-tonners/combination-to-oily-skin,False,True,prompt_HCP
